Epoch,Generator_Loss,Discriminator_Loss
67,0.9955098327161915,1.1763291179752553
68,0.9995459733105926,1.1692241723222265
69,0.9996743940595371,1.1737455849581435
70,0.9981292770869696,1.1710998361934222
71,1.0024475565215927,1.1707672173661718
72,1.0095372741410473,1.167493826481325
73,1.0106306675908916,1.1694491623815444
74,1.013750929441025,1.1661623817389961
75,1.0098593226755097,1.1670004312417654
76,1.0122677750551878,1.1670979432332744
77,1.0203541489933599,1.166198250645005
78,1.0227369638140014,1.1583597442107414
79,1.0220808936461712,1.1648965364834394
80,1.0257428470196754,1.1606840122737356
81,1.0289961595906378,1.1557231901932372
82,1.0302537914151069,1.157079875024397
83,1.030704025520699,1.1563086164023069
84,1.030199045883313,1.1584158827628155
85,1.0416009374645983,1.1518130357712826
86,1.0401608850528945,1.1512010086701114
87,1.0421508508069175,1.15215333451086
88,1.0399153754273966,1.151771376064337
89,1.0432211825334188,1.146509847280059
90,1.0446179967953453,1.1486330276994563
91,1.0495404730727678,1.146735947841266
92,1.0547149735473111,1.1449851692358315
93,1.0467085760793706,1.145359779980137
94,1.0531545215324043,1.13925959001472
95,1.0597820744585635,1.1445042994230794
96,1.063382083228402,1.1427717949154534
97,1.056034325790812,1.1422635686041704
98,1.058635470074123,1.1444538077438817
99,1.0616490546065862,1.139531192621951
100,1.0656393014037533,1.140782593854709
101,1.0757789341752717,1.1258459579207496
102,1.0812536660415024,1.1197099517276292
103,1.0842450922613205,1.1259193755924575
104,1.0820040854690933,1.1233477593103707
105,1.0859765480322117,1.1228830766703275
106,1.0862538085690439,1.1173370758861876
107,1.082367481898143,1.1205175637182143
108,1.0934530881676339,1.1215709142212167
109,1.087907581949539,1.1185174031552476
110,1.087405189077483,1.1180926255071595
111,1.0923247369113507,1.1132748027854382
112,1.0950177595940733,1.113249003823632
113,1.101278542963935,1.1145505803480331
114,1.1012722857471213,1.1104752523050125
115,1.1000338917347923,1.111913251978502
116,1.106289501129183,1.1179758653457739
117,1.095707747219468,1.1145174205938637
118,1.102809394600549,1.1136876817451102
119,1.0980304941566768,1.1094664824542715
120,1.1053554438578803,1.1096964217960708
121,1.101601198093215,1.1097380579280447
122,1.1061093801501463,1.1093897525943928
123,1.1084135435918756,1.1099635762954825
124,1.109890546562321,1.1108922315304721
125,1.1098153898075445,1.1086749390625497
126,1.108911176670843,1.1044379954399077
127,1.107258483862826,1.1085521978483017
128,1.1111228568340414,1.110523450603363
129,1.1168596110999711,1.1060808243146583
130,1.123632361893969,1.1071611361971287
131,1.1173070413090274,1.1027390962597658
132,1.1212902839249894,1.103551911901055
133,1.1165381271574797,1.1058960701865175
134,1.1184782742945625,1.1074631490559974
135,1.1172906489514594,1.1051630101986785
136,1.1268170165863118,1.1001621120011629
137,1.1265233476787233,1.1033314013404887
138,1.1214140652974784,1.1048833215668765
139,1.1279225463170741,1.1005447245101685
140,1.1269329907670458,1.104181185968395
141,1.1254811438161936,1.1006756324503721
142,1.1321087599054838,1.1029638914284168
143,1.125208250304529,1.0967757556992552
144,1.1304893501913116,1.098385419799829
145,1.1373814278955399,1.1010908380246112
146,1.1325689809662955,1.0964376317666793
147,1.1358036022069358,1.0952666480022708
148,1.1427655873903588,1.0922797635547135
149,1.136951820491982,1.0985638517687824
150,1.1442964877019812,1.0931079475991508
151,1.1420913341838415,1.089100741374213
152,1.1449691454993127,1.0891216814772153
153,1.1535434869687948,1.0889498883727262
154,1.1481194210204997,1.083543621845591
155,1.1510312916246304,1.08540119386431
156,1.1492868470611857,1.0849964778814742
157,1.1550102508398516,1.0817205858891452
158,1.1566738603847113,1.0815540955646206
159,1.1503303786203551,1.0841396770624718
160,1.1605980447741713,1.0786184999607265
161,1.1586227509131564,1.08383720001178
162,1.155505779709643,1.0778215220615046
163,1.158358119634677,1.0817430452751453
164,1.1588777784726767,1.0840859408063421
165,1.1630319174545913,1.0848473391171967
166,1.1568497272569742,1.0796837440685931
167,1.1525581964551768,1.0871669997665674
168,1.1629680070414472,1.0797473543615483
169,1.1641242555590834,1.0783413456065822
170,1.162072714267255,1.080946062355916
171,1.1627521252454216,1.0820832352267145
172,1.1698420212975442,1.0751673555069132
173,1.1579006848050588,1.0758613657468417
174,1.1669376131568128,1.0771510557198067
175,1.1603051760811796,1.0754164259062646
176,1.168524324194963,1.0782138322716328
177,1.1647029010090493,1.075484412374781
178,1.1675083049451873,1.076910780881768
179,1.1726787740996143,1.0767038633574302
180,1.1714096050908063,1.0723330587593478
181,1.1674715599525711,1.0769360550939402
182,1.169244617414373,1.0782015232770428
183,1.173168166868214,1.077006374658552
184,1.1722272087388963,1.0701500760085547
185,1.173681520831102,1.0718349966921532
186,1.1730428778413515,1.075331589878241
187,1.172030614510274,1.0789735687694062
188,1.1734373053508018,1.0719586056051478
189,1.1712616063765626,1.0750060193320072
190,1.1734186590734574,1.0701445057702217
191,1.1746644884157282,1.0764099989237308
192,1.176060010756511,1.0710005516817829
193,1.1827732448511794,1.066545537539891
194,1.1754316212271831,1.0700285054727403
195,1.1813752060887148,1.074107187960956
196,1.1804747426433604,1.0763195197084057
197,1.1763923145941835,1.077706025416917
198,1.1805434483073667,1.0705299118180265
199,1.187155997257497,1.0726735088616801
200,1.188696151666804,1.0675364047733706
