Epoch,Generator_Loss,Critic_Loss,Wasserstein_Distance
145,0.954232449216375,-0.11600727538691401,0.1160102056414842
146,0.9207655619075303,-0.11701021259273293,0.11720140834352863
147,0.8727888942344674,-0.11702917250933678,0.11712874201283272
148,0.8182316478788615,-0.11696699533714795,0.11670726822065647
149,0.7749139752550753,-0.1170323629782144,0.11738917913073416
150,0.7258584300008442,-0.11784391733470248,0.1171867389366952
151,0.8094362215573854,-0.10724592181855935,0.10642258220834773
152,0.7877067972475024,-0.10799096211759267,0.10788978600521078
153,0.6379378654444015,-0.10743732669396695,0.1080877060161979
154,0.5842431803305409,-0.10935130476284383,0.10847635741141051
155,0.7180035162899794,-0.10888272442860898,0.10855117166982785
156,0.674405164190574,-0.10882905780125274,0.10844481560085882
157,0.6524507983395064,-0.10889493163698899,0.10828051613623908
158,0.5921483302770901,-0.10833572923565216,0.10868704693912189
159,0.5838273627368777,-0.10812230601207788,0.10805805061640007
160,0.607594373876225,-0.10894487819660192,0.10892611396496993
161,0.5611013335062623,-0.10962103174598233,0.10975764332406683
162,0.5208727784836089,-0.10864981471983863,0.10890345604244325
163,-0.707660574988742,-0.10817415415764109,0.10725104595536489
164,-2.255416728031915,-0.10799144910596835,0.10769125533256449
165,-2.5173575696406334,-0.10813818684518972,0.10826504967614278
166,-2.5810045669836277,-0.10933636729396991,0.108545012565564
167,-2.7075141543772685,-0.10865249308441748,0.1091927892363656
168,-2.919093049665504,-0.11089396425910088,0.1099213590499943
169,-2.813207990070904,-0.11085025943926911,0.11186003252895656
170,-2.8032399306673486,-0.11170953690116085,0.11312128257141439
171,-2.734749651921075,-0.11205186467689238,0.1120681010329647
172,-2.7315108102521917,-0.11218984396472922,0.1125036023064717
173,-2.7452850562931377,-0.11359104774654039,0.11390528648392732
174,-2.680997729047275,-0.11348535663791812,0.11334527708065789
175,-2.661773051026025,-0.11387989846373926,0.11429828748519995
176,-2.5560711402374543,-0.11392646900880565,0.11418181988222004
177,-2.5923368470755213,-0.11528495049425788,0.1150345826454
178,-2.6021700384520265,-0.11506995260080041,0.11451224528396053
179,-2.597019527258395,-0.11505912895649989,0.11514566193765668
180,-2.5828832555681402,-0.115516796549246,0.11585792600473108
181,-2.5481072501587207,-0.11570341576899547,0.11542160399178707
182,-2.5455200855157525,-0.11575906566465333,0.11513024632102137
183,-2.571094184796185,-0.1166949582252421,0.11598726147527634
184,-2.576904069513146,-0.1166547475847354,0.11647023003238605
185,-2.561288360466581,-0.11652835002586023,0.11655897944212468
186,-2.5891211817005297,-0.11597171470300476,0.11555090705468965
187,-2.610560046076012,-0.11654711405097294,0.1163571902683803
188,-2.577838438151996,-0.11660656186817552,0.11630144581865909
189,-2.6095795994882645,-0.1161313321290494,0.11691846039249444
190,-2.5964176349802566,-0.1165510975221581,0.11737993810730957
191,-2.609393505399415,-0.1159763303138554,0.11619735323289819
192,-2.581575167458703,-0.11665841867166288,0.11656221042055565
193,-2.58350084229573,-0.11769562997797658,0.1164152240956516
194,-2.5732058970404585,-0.11594637395984837,0.11589066636587765
195,-2.559171058602933,-0.11612925892953933,0.11667831963313414
196,-2.5495968904576576,-0.11638416117950798,0.1166885153316994
197,-2.5787919754666815,-0.11614676502976082,0.11490292564383957
198,-2.535459567234714,-0.11659467474483987,0.11696058575278406
199,-2.5611857864648293,-0.1161449857866332,0.11553258453605017
200,-2.537794314213653,-0.11610928349403431,0.11577494795134327
